,Column,Code,Label,English_Text,Target,Class,Other For
1153,LBXV4C,0.034 To 16.3,Range Of Values,"['Tetrachloroethene Result', 'Blood Tetrachloroethene Result (ng/mL)', 'Blood Tetrachloroethene Result', 'Blood Tetrachloroethene (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1155,LBXV4C,0.034 To 8.02,Range Of Values,"['Tetrachloroethene Result', 'Blood Tetrachloroethene Result (ng/mL)', 'Blood Tetrachloroethene Result', 'Blood Tetrachloroethene (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1157,LBXVBF,0.3543 To 20.3,Range Of Values,"['Bromoform Result', 'Blood Bromoform Result (pg/mL)', 'Blood Bromoform Result', 'Blood Bromoform (pg/mL)', 'Blood Bromoform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1158,LBXVBF,.,Missing,"['Bromoform Result', 'Blood Bromoform Result (pg/mL)', 'Blood Bromoform Result', 'Blood Bromoform (pg/mL)', 'Blood Bromoform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1159,LBXVBF,0.3451 To 132,Range Of Values,"['Bromoform Result', 'Blood Bromoform Result (pg/mL)', 'Blood Bromoform Result', 'Blood Bromoform (pg/mL)', 'Blood Bromoform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1161,LBXVBF,0.3861 To 310,Range Of Values,"['Bromoform Result', 'Blood Bromoform Result (pg/mL)', 'Blood Bromoform Result', 'Blood Bromoform (pg/mL)', 'Blood Bromoform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1163,LBXVBF,0.7071 To 540,Range Of Values,"['Bromoform Result', 'Blood Bromoform Result (pg/mL)', 'Blood Bromoform Result', 'Blood Bromoform (pg/mL)', 'Blood Bromoform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1165,LBXVBF,0.7071 To 450,Range Of Values,"['Bromoform Result', 'Blood Bromoform Result (pg/mL)', 'Blood Bromoform Result', 'Blood Bromoform (pg/mL)', 'Blood Bromoform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1167,LBXVBF,0.71 To 310,Range Of Values,"['Bromoform Result', 'Blood Bromoform Result (pg/mL)', 'Blood Bromoform Result', 'Blood Bromoform (pg/mL)', 'Blood Bromoform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1169,LBXVBF,0.71 To 401,Range Of Values,"['Bromoform Result', 'Blood Bromoform Result (pg/mL)', 'Blood Bromoform Result', 'Blood Bromoform (pg/mL)', 'Blood Bromoform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1171,LBXVBF,0.0057 To 0.254,Range Of Values,"['Bromoform Result', 'Blood Bromoform Result (pg/mL)', 'Blood Bromoform Result', 'Blood Bromoform (pg/mL)', 'Blood Bromoform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1173,LBXVBF,0.0057 To 0.118,Range Of Values,"['Bromoform Result', 'Blood Bromoform Result (pg/mL)', 'Blood Bromoform Result', 'Blood Bromoform (pg/mL)', 'Blood Bromoform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1175,LBXVBF,0.006 To 0.139,Range Of Values,"['Bromoform Result', 'Blood Bromoform Result (pg/mL)', 'Blood Bromoform Result', 'Blood Bromoform (pg/mL)', 'Blood Bromoform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1179,LBXVBF,0.006 To 0.168,Range Of Values,"['Bromoform Result', 'Blood Bromoform Result (pg/mL)', 'Blood Bromoform Result', 'Blood Bromoform (pg/mL)', 'Blood Bromoform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1183,LBXVBM,0.1563 To 47.4,Range Of Values,"['Bromodichloromethane Result', 'Blood Bromodichloromethane Result (pg/mL)', 'Blood Bromodichloromethane Result', 'Blood Bromodichloromethane (pg/mL)', 'Blood Bromodichloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1184,LBXVBM,.,Missing,"['Bromodichloromethane Result', 'Blood Bromodichloromethane Result (pg/mL)', 'Blood Bromodichloromethane Result', 'Blood Bromodichloromethane (pg/mL)', 'Blood Bromodichloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1185,LBXVBM,0.1499 To 85.9,Range Of Values,"['Bromodichloromethane Result', 'Blood Bromodichloromethane Result (pg/mL)', 'Blood Bromodichloromethane Result', 'Blood Bromodichloromethane (pg/mL)', 'Blood Bromodichloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1187,LBXVBM,0.1506 To 33,Range Of Values,"['Bromodichloromethane Result', 'Blood Bromodichloromethane Result (pg/mL)', 'Blood Bromodichloromethane Result', 'Blood Bromodichloromethane (pg/mL)', 'Blood Bromodichloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1189,LBXVBM,0.4384 To 93,Range Of Values,"['Bromodichloromethane Result', 'Blood Bromodichloromethane Result (pg/mL)', 'Blood Bromodichloromethane Result', 'Blood Bromodichloromethane (pg/mL)', 'Blood Bromodichloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1191,LBXVBM,0.4384 To 71,Range Of Values,"['Bromodichloromethane Result', 'Blood Bromodichloromethane Result (pg/mL)', 'Blood Bromodichloromethane Result', 'Blood Bromodichloromethane (pg/mL)', 'Blood Bromodichloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1193,LBXVBM,0.438 To 84.1,Range Of Values,"['Bromodichloromethane Result', 'Blood Bromodichloromethane Result (pg/mL)', 'Blood Bromodichloromethane Result', 'Blood Bromodichloromethane (pg/mL)', 'Blood Bromodichloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1195,LBXVBM,0.438 To 78.7,Range Of Values,"['Bromodichloromethane Result', 'Blood Bromodichloromethane Result (pg/mL)', 'Blood Bromodichloromethane Result', 'Blood Bromodichloromethane (pg/mL)', 'Blood Bromodichloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1197,LBXVBM,0.0042 To 0.066,Range Of Values,"['Bromodichloromethane Result', 'Blood Bromodichloromethane Result (pg/mL)', 'Blood Bromodichloromethane Result', 'Blood Bromodichloromethane (pg/mL)', 'Blood Bromodichloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1201,LBXVBM,0.004 To 0.068,Range Of Values,"['Bromodichloromethane Result', 'Blood Bromodichloromethane Result (pg/mL)', 'Blood Bromodichloromethane Result', 'Blood Bromodichloromethane (pg/mL)', 'Blood Bromodichloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1205,LBXVBM,0.004 To 0.05,Range Of Values,"['Bromodichloromethane Result', 'Blood Bromodichloromethane Result (pg/mL)', 'Blood Bromodichloromethane Result', 'Blood Bromodichloromethane (pg/mL)', 'Blood Bromodichloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1209,LBXVBZ,0.0323 To 1.69,Range Of Values,"['Benzene Result', 'Blood Benzene Result (ng/mL)', 'Blood Benzene Result', 'Blood Benzene (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1210,LBXVBZ,.,Missing,"['Benzene Result', 'Blood Benzene Result (ng/mL)', 'Blood Benzene Result', 'Blood Benzene (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1211,LBXVBZ,0.017 To 1.3,Range Of Values,"['Benzene Result', 'Blood Benzene Result (ng/mL)', 'Blood Benzene Result', 'Blood Benzene (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1213,LBXVBZ,0.017 To 1.4,Range Of Values,"['Benzene Result', 'Blood Benzene Result (ng/mL)', 'Blood Benzene Result', 'Blood Benzene (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1215,LBXVBZ,0.017 To 2.5,Range Of Values,"['Benzene Result', 'Blood Benzene Result (ng/mL)', 'Blood Benzene Result', 'Blood Benzene (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1219,LBXVBZ,0.017 To 1.43,Range Of Values,"['Benzene Result', 'Blood Benzene Result (ng/mL)', 'Blood Benzene Result', 'Blood Benzene (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1221,LBXVBZ,0.017 To 1.97,Range Of Values,"['Benzene Result', 'Blood Benzene Result (ng/mL)', 'Blood Benzene Result', 'Blood Benzene (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1223,LBXVBZ,0.017 To 1.18,Range Of Values,"['Benzene Result', 'Blood Benzene Result (ng/mL)', 'Blood Benzene Result', 'Blood Benzene (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1225,LBXVBZ,0.017 To 6.29,Range Of Values,"['Benzene Result', 'Blood Benzene Result (ng/mL)', 'Blood Benzene Result', 'Blood Benzene (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1227,LBXVBZ,0.017 To 2.75,Range Of Values,"['Benzene Result', 'Blood Benzene Result (ng/mL)', 'Blood Benzene Result', 'Blood Benzene (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1231,LBXVBZ,0.017 To 5.3,Range Of Values,"['Benzene Result', 'Blood Benzene Result (ng/mL)', 'Blood Benzene Result', 'Blood Benzene (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1233,LBXVBZ,0.017 To 2.44,Range Of Values,"['Benzene Result', 'Blood Benzene Result (ng/mL)', 'Blood Benzene Result', 'Blood Benzene (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1235,LBXVCF,6.42 To 1570,Range Of Values,"['Chloroform Result', 'Blood Chloroform Result (pg/mL)', 'Blood Chloroform Result', 'Blood Chloroform (pg/mL)', 'Blood Chloroform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1236,LBXVCF,.,Missing,"['Chloroform Result', 'Blood Chloroform Result (pg/mL)', 'Blood Chloroform Result', 'Blood Chloroform (pg/mL)', 'Blood Chloroform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1237,LBXVCF,1.5415 To 22000,Range Of Values,"['Chloroform Result', 'Blood Chloroform Result (pg/mL)', 'Blood Chloroform Result', 'Blood Chloroform (pg/mL)', 'Blood Chloroform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1239,LBXVCF,1.4849 To 3100,Range Of Values,"['Chloroform Result', 'Blood Chloroform Result (pg/mL)', 'Blood Chloroform Result', 'Blood Chloroform (pg/mL)', 'Blood Chloroform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1241,LBXVCF,1.4849 To 4200,Range Of Values,"['Chloroform Result', 'Blood Chloroform Result (pg/mL)', 'Blood Chloroform Result', 'Blood Chloroform (pg/mL)', 'Blood Chloroform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1243,LBXVCF,1.4849 To 13000,Range Of Values,"['Chloroform Result', 'Blood Chloroform Result (pg/mL)', 'Blood Chloroform Result', 'Blood Chloroform (pg/mL)', 'Blood Chloroform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1245,LBXVCF,1.48 To 421,Range Of Values,"['Chloroform Result', 'Blood Chloroform Result (pg/mL)', 'Blood Chloroform Result', 'Blood Chloroform (pg/mL)', 'Blood Chloroform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1247,LBXVCF,1.48 To 365,Range Of Values,"['Chloroform Result', 'Blood Chloroform Result (pg/mL)', 'Blood Chloroform Result', 'Blood Chloroform (pg/mL)', 'Blood Chloroform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1249,LBXVCF,0.0057 To 0.572,Range Of Values,"['Chloroform Result', 'Blood Chloroform Result (pg/mL)', 'Blood Chloroform Result', 'Blood Chloroform (pg/mL)', 'Blood Chloroform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1251,LBXVCF,0.0057 To 0.687,Range Of Values,"['Chloroform Result', 'Blood Chloroform Result (pg/mL)', 'Blood Chloroform Result', 'Blood Chloroform (pg/mL)', 'Blood Chloroform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1253,LBXVCF,0.006 To 0.594,Range Of Values,"['Chloroform Result', 'Blood Chloroform Result (pg/mL)', 'Blood Chloroform Result', 'Blood Chloroform (pg/mL)', 'Blood Chloroform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1255,LBXVCF,0.006 To 0.619,Range Of Values,"['Chloroform Result', 'Blood Chloroform Result (pg/mL)', 'Blood Chloroform Result', 'Blood Chloroform (pg/mL)', 'Blood Chloroform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1257,LBXVCF,0.006 To 0.602,Range Of Values,"['Chloroform Result', 'Blood Chloroform Result (pg/mL)', 'Blood Chloroform Result', 'Blood Chloroform (pg/mL)', 'Blood Chloroform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1259,LBXVCF,0.006 To 0.267,Range Of Values,"['Chloroform Result', 'Blood Chloroform Result (pg/mL)', 'Blood Chloroform Result', 'Blood Chloroform (pg/mL)', 'Blood Chloroform (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1261,LBXVCM,0.152 To 57,Range Of Values,"['Dibromochloromethane Result', 'Blood Dibromochloromethane Result (pg/mL)', 'Blood Dibromochloromethane Result', 'Blood Dibromochloromethane (pg/mL)', 'Blood Dibromochloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1262,LBXVCM,.,Missing,"['Dibromochloromethane Result', 'Blood Dibromochloromethane Result (pg/mL)', 'Blood Dibromochloromethane Result', 'Blood Dibromochloromethane (pg/mL)', 'Blood Dibromochloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1263,LBXVCM,0.1407 To 81.1,Range Of Values,"['Dibromochloromethane Result', 'Blood Dibromochloromethane Result (pg/mL)', 'Blood Dibromochloromethane Result', 'Blood Dibromochloromethane (pg/mL)', 'Blood Dibromochloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1265,LBXVCM,0.1492 To 34,Range Of Values,"['Dibromochloromethane Result', 'Blood Dibromochloromethane Result (pg/mL)', 'Blood Dibromochloromethane Result', 'Blood Dibromochloromethane (pg/mL)', 'Blood Dibromochloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1267,LBXVCM,0.4384 To 60,Range Of Values,"['Dibromochloromethane Result', 'Blood Dibromochloromethane Result (pg/mL)', 'Blood Dibromochloromethane Result', 'Blood Dibromochloromethane (pg/mL)', 'Blood Dibromochloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1269,LBXVCM,0.4384 To 82.2,Range Of Values,"['Dibromochloromethane Result', 'Blood Dibromochloromethane Result (pg/mL)', 'Blood Dibromochloromethane Result', 'Blood Dibromochloromethane (pg/mL)', 'Blood Dibromochloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1271,LBXVCM,0.438 To 180,Range Of Values,"['Dibromochloromethane Result', 'Blood Dibromochloromethane Result (pg/mL)', 'Blood Dibromochloromethane Result', 'Blood Dibromochloromethane (pg/mL)', 'Blood Dibromochloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
1273,LBXVCM,0.438 To 58.3,Range Of Values,"['Dibromochloromethane Result', 'Blood Dibromochloromethane Result (pg/mL)', 'Blood Dibromochloromethane Result', 'Blood Dibromochloromethane (pg/mL)', 'Blood Dibromochloromethane (ng/mL)']","['Both males and females 20 YEARS - 59 YEARS', 'Both males and females 12 YEARS - 150 YEARS', 'Both males and females 18 YEARS - 150 YEARS']",,
