"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"OHXPER_F","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 30 YEARS - 150 YEARS",NA,NA
"OHXPER_F","OHX20LAL","OHX20LAL","LOA: Mnd L(2B) MdL calculated AL(mm)","Loss of Attachment: Lower left 2nd bicuspid/2nd primary molar (2B) mid- lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 13"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3113"", ""977"", ""947""]; Cumulative=[""3113"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX20LAA","OHX20LAA","LOA: Mnd L(2B) ML calculated AL(mm)","Loss of Attachment: Lower left 2nd bicuspid/2nd primary molar (2B) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3105"", ""985"", ""947""]; Cumulative=[""3105"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21CJD","OHX21CJD","LOA: Mnd L(1B) DF FGM-CEJ(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-7 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3275"", ""815"", ""947""]; Cumulative=[""3275"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21CJM","OHX21CJM","LOA: Mnd L(1B) MdF FGM-CEJ(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3276"", ""814"", ""947""]; Cumulative=[""3276"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21CJS","OHX21CJS","LOA: Mnd L(1B) MF FGM-CEJ(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mesio-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3267"", ""823"", ""947""]; Cumulative=[""3267"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21CJP","OHX21CJP","LOA: Mnd L(1B) DL FGM-CEJ(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) distal - lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-7 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3256"", ""834"", ""947""]; Cumulative=[""3256"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21CJL","OHX21CJL","LOA: Mnd L(1B) MdL FGM-CEJ(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mid- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3262"", ""828"", ""947""]; Cumulative=[""3262"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21CJA","OHX21CJA","LOA: Mnd L(1B) ML FGM-CEJ(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mesio- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3236"", ""854"", ""947""]; Cumulative=[""3236"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21PCD","OHX21PCD","LOA: Mnd L(1B) DF FGM-sulcus(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) distal - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 7"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3275"", ""815"", ""947""]; Cumulative=[""3275"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21PCM","OHX21PCM","LOA: Mnd L(1B) MdF FGM-sulcus(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mid-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 5"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3276"", ""814"", ""947""]; Cumulative=[""3276"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21PCS","OHX21PCS","LOA: Mnd L(1B) MF FGM-sulcus(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 7"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3267"", ""823"", ""947""]; Cumulative=[""3267"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21PCP","OHX21PCP","LOA: Mnd L(1B) DL FGM-sulcus(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3256"", ""834"", ""947""]; Cumulative=[""3256"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21PCL","OHX21PCL","LOA: Mnd L(1B) MdL FGM-sulcus(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 7"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3262"", ""828"", ""947""]; Cumulative=[""3262"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21PCA","OHX21PCA","LOA: Mnd L(1B) ML FGM-sulcus(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3236"", ""854"", ""947""]; Cumulative=[""3236"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21LAD","OHX21LAD","LOA: Mnd L(1B) DF calculated AL(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3275"", ""815"", ""947""]; Cumulative=[""3275"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21LAM","OHX21LAM","LOA: Mnd L(1B) MdF calculated AL(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mid-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3276"", ""814"", ""947""]; Cumulative=[""3276"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21LAS","OHX21LAS","LOA: Mnd L(1B) MF calculated AL(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3267"", ""823"", ""947""]; Cumulative=[""3267"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21LAP","OHX21LAP","LOA: Mnd L(1B) DL calculated AL(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3256"", ""834"", ""947""]; Cumulative=[""3256"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21LAL","OHX21LAL","LOA: Mnd L(1B) MdL calculated AL(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mid- lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3262"", ""828"", ""947""]; Cumulative=[""3262"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX21LAA","OHX21LAA","LOA: Mnd L(1B) ML calculated AL(mm)","Loss of Attachment: Lower left 1st bicuspid/1st primary molar (1B) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3236"", ""854"", ""947""]; Cumulative=[""3236"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22CJD","OHX22CJD","LOA: Mnd L(C) DF FGM-CEJ(mm)","Loss of Attachment: Lower left cuspid (C) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-10 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3613"", ""477"", ""947""]; Cumulative=[""3613"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22CJM","OHX22CJM","LOA: Mnd L(C) MdF FGM-CEJ(mm)","Loss of Attachment: Lower left cuspid (C) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-11 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3620"", ""470"", ""947""]; Cumulative=[""3620"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22CJS","OHX22CJS","LOA: Mnd L(C) MF FGM-CEJ(mm)","Loss of Attachment: Lower left cuspid (C) mesio-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-9 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3577"", ""513"", ""947""]; Cumulative=[""3577"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22CJP","OHX22CJP","LOA: Mnd L(C) DL FGM-CEJ(mm)","Loss of Attachment: Lower left cuspid (C) distal - lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-10 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3508"", ""582"", ""947""]; Cumulative=[""3508"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22CJL","OHX22CJL","LOA: Mnd L(C) MdL FGM-CEJ(mm)","Loss of Attachment: Lower left cuspid (C) mid- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3535"", ""555"", ""947""]; Cumulative=[""3535"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22CJA","OHX22CJA","LOA: Mnd L(C) ML FGM-CEJ(mm)","Loss of Attachment: Lower left cuspid (C) mesio- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3331"", ""759"", ""947""]; Cumulative=[""3331"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22PCD","OHX22PCD","LOA: Mnd L(C) DF FGM-sulcus(mm)","Loss of Attachment: Lower left cuspid (C) distal - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3613"", ""477"", ""947""]; Cumulative=[""3613"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22PCM","OHX22PCM","LOA: Mnd L(C) MdF FGM-sulcus(mm)","Loss of Attachment: Lower left cuspid (C) mid-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 6"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3620"", ""470"", ""947""]; Cumulative=[""3620"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22PCS","OHX22PCS","LOA: Mnd L(C) MF FGM-sulcus(mm)","Loss of Attachment: Lower left cuspid (C) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3577"", ""513"", ""947""]; Cumulative=[""3577"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22PCP","OHX22PCP","LOA: Mnd L(C) DL FGM-sulcus(mm)","Loss of Attachment: Lower left cuspid (C) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3508"", ""582"", ""947""]; Cumulative=[""3508"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22PCL","OHX22PCL","LOA: Mnd L(C) MdL FGM-sulcus(mm)","Loss of Attachment: Lower left cuspid (C) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 7"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3535"", ""555"", ""947""]; Cumulative=[""3535"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22PCA","OHX22PCA","LOA: Mnd L(C) ML FGM-sulcus(mm)","Loss of Attachment: Lower left cuspid (C) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3331"", ""759"", ""947""]; Cumulative=[""3331"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22LAD","OHX22LAD","LOA: Mnd L(C) DF calculated AL(mm)","Loss of Attachment: Lower left cuspid (C) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 14"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3613"", ""477"", ""947""]; Cumulative=[""3613"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22LAM","OHX22LAM","LOA: Mnd L(C) MdF calculated AL(mm)","Loss of Attachment: Lower left cuspid (C) mid-facial - Level of attachment calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3620"", ""470"", ""947""]; Cumulative=[""3620"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22LAS","OHX22LAS","LOA: Mnd L(C) MF calculated AL(mm)","Loss of Attachment: Lower left cuspid (C) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 13"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3577"", ""513"", ""947""]; Cumulative=[""3577"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22LAP","OHX22LAP","LOA: Mnd L(C) DL calculated AL(mm)","Loss of Attachment: Lower left cuspid (C) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 18"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3508"", ""582"", ""947""]; Cumulative=[""3508"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22LAL","OHX22LAL","LOA: Mnd L(C) MdL calculated AL(mm)","Loss of Attachment: Lower left cuspid (C) mid- lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3535"", ""555"", ""947""]; Cumulative=[""3535"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX22LAA","OHX22LAA","LOA: Mnd L(C) ML calculated AL(mm)","Loss of Attachment: Lower left cuspid (C) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 15"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3331"", ""759"", ""947""]; Cumulative=[""3331"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX23CJD","OHX23CJD","LOA: Mnd L(LI) DF FGM-CEJ(mm)","Loss of Attachment: Lower left lateral incisor (LI) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3433"", ""657"", ""947""]; Cumulative=[""3433"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX23CJM","OHX23CJM","LOA: Mnd L(LI) MdF FGM-CEJ(mm)","Loss of Attachment: Lower left lateral incisor (LI) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-10 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3526"", ""564"", ""947""]; Cumulative=[""3526"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX23CJS","OHX23CJS","LOA: Mnd L(LI) MF FGM-CEJ(mm)","Loss of Attachment: Lower left lateral incisor (LI) mesio-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3464"", ""626"", ""947""]; Cumulative=[""3464"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX23CJP","OHX23CJP","LOA: Mnd L(LI) DL FGM-CEJ(mm)","Loss of Attachment: Lower left lateral incisor (LI) distal - lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3337"", ""753"", ""947""]; Cumulative=[""3337"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX23CJL","OHX23CJL","LOA: Mnd L(LI) MdL FGM-CEJ(mm)","Loss of Attachment: Lower left lateral incisor (LI) mid- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-9 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3412"", ""678"", ""947""]; Cumulative=[""3412"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX23CJA","OHX23CJA","LOA: Mnd L(LI) ML FGM-CEJ(mm)","Loss of Attachment: Lower left lateral incisor (LI) mesio- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3352"", ""738"", ""947""]; Cumulative=[""3352"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_F","OHX23PCD","OHX23PCD","LOA: Mnd L(LI) DF FGM-sulcus(mm)","Loss of Attachment: Lower left lateral incisor (LI) distal - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3433"", ""657"", ""947""]; Cumulative=[""3433"", ""4090"", ""5037""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
