"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"OHXPER_G","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 30 YEARS - 150 YEARS",NA,NA
"OHXPER_G","OHDEXSTS","OHDEXSTS","Overall Oral Health Exam Status","Overall Oral Health Exam Status","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Complete"", ""Partial"", ""Not done"", ""Missing""]; Count=[""3669"", ""381"", ""315"", ""0""]; Cumulative=[""3669"", ""4050"", ""4365"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX28LAD","OHX28LAD","LOA: Mnd R(1B) DF calculated AL(mm)","Loss of Attachment: Lower right 1st bicuspid/1st primary molar (1B) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 13"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2888"", ""813"", ""664""]; Cumulative=[""2888"", ""3701"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX28LAM","OHX28LAM","LOA: Mnd R(1B) MdF calculated AL(mm)","Loss of Attachment: Lower right 1st bicuspid/1st primary molar (1B) mid-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 14"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2879"", ""822"", ""664""]; Cumulative=[""2879"", ""3701"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX28LAS","OHX28LAS","LOA: Mnd R(1B) MF calculated AL(mm)","Loss of Attachment: Lower right 1st bicuspid/1st primary molar (1B) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 13"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2882"", ""819"", ""664""]; Cumulative=[""2882"", ""3701"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX28LAP","OHX28LAP","LOA: Mnd R(1B) DL calculated AL(mm)","Loss of Attachment: Lower right 1st bicuspid/1st primary molar (1B) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2804"", ""896"", ""665""]; Cumulative=[""2804"", ""3700"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX28LAL","OHX28LAL","LOA: Mnd R(1B) MdL calculated AL(mm)","Loss of Attachment: Lower right 1st bicuspid/1st primary molar (1B) mid- lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2818"", ""882"", ""665""]; Cumulative=[""2818"", ""3700"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX28LAA","OHX28LAA","LOA: Mnd R(1B) ML calculated AL(mm)","Loss of Attachment: Lower right 1st bicuspid/1st primary molar (1B) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 14"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2716"", ""984"", ""665""]; Cumulative=[""2716"", ""3700"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29CJD","OHX29CJD","LOA: Mnd R(2B) DF FGM-CEJ(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-10 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2758"", ""949"", ""658""]; Cumulative=[""2758"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29CJM","OHX29CJM","LOA: Mnd R(2B) MdF FGM-CEJ(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mid-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-10 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2753"", ""954"", ""658""]; Cumulative=[""2753"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29CJS","OHX29CJS","LOA: Mnd R(2B) MF FGM-CEJ(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mesio-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2739"", ""968"", ""658""]; Cumulative=[""2739"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29CJP","OHX29CJP","LOA: Mnd R(2B) DL FGM-CEJ(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) distal - lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-10 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2723"", ""983"", ""659""]; Cumulative=[""2723"", ""3706"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29CJL","OHX29CJL","LOA: Mnd R(2B) MdL FGM-CEJ(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mid- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-10 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2723"", ""983"", ""659""]; Cumulative=[""2723"", ""3706"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29CJA","OHX29CJA","LOA: Mnd R(2B) ML FGM-CEJ(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mesio- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-10 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2712"", ""994"", ""659""]; Cumulative=[""2712"", ""3706"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29PCD","OHX29PCD","LOA: Mnd R(2B) DF FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) distal - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2758"", ""949"", ""658""]; Cumulative=[""2758"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29PCM","OHX29PCM","LOA: Mnd R(2B) MdF FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2753"", ""954"", ""658""]; Cumulative=[""2753"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29PCS","OHX29PCS","LOA: Mnd R(2B) MF FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2739"", ""968"", ""658""]; Cumulative=[""2739"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29PCP","OHX29PCP","LOA: Mnd R(2B) DL FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2723"", ""983"", ""659""]; Cumulative=[""2723"", ""3706"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29PCL","OHX29PCL","LOA: Mnd R(2B) MdL FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2723"", ""983"", ""659""]; Cumulative=[""2723"", ""3706"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29PCA","OHX29PCA","LOA: Mnd R(2B) ML FGM-sulcus(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2712"", ""994"", ""659""]; Cumulative=[""2712"", ""3706"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29LAD","OHX29LAD","LOA: Mnd R(2B) DF calculated AL(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 16"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2758"", ""949"", ""658""]; Cumulative=[""2758"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29LAM","OHX29LAM","LOA: Mnd R(2B) MdF calculated AL(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mid-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 14"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2753"", ""954"", ""658""]; Cumulative=[""2753"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29LAS","OHX29LAS","LOA: Mnd R(2B) MF calculated AL(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2739"", ""968"", ""658""]; Cumulative=[""2739"", ""3707"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29LAP","OHX29LAP","LOA: Mnd R(2B) DL calculated AL(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2723"", ""983"", ""659""]; Cumulative=[""2723"", ""3706"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29LAL","OHX29LAL","LOA: Mnd R(2B) MdL calculated AL(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mid- lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2723"", ""983"", ""659""]; Cumulative=[""2723"", ""3706"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX29LAA","OHX29LAA","LOA: Mnd R(2B) ML calculated AL(mm)","Loss of Attachment: Lower right 2nd bicuspid/2nd primary molar (2B) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 13"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2712"", ""994"", ""659""]; Cumulative=[""2712"", ""3706"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30CJD","OHX30CJD","LOA: Mnd R(1M) DF FGM-CEJ(mm)","Loss of Attachment: Lower right 1st molar (1M) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-12 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2109"", ""1616"", ""640""]; Cumulative=[""2109"", ""3725"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30CJM","OHX30CJM","LOA: Mnd R(1M) MdF FGM-CEJ(mm)","Loss of Attachment: Lower right 1st molar (1M) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2114"", ""1611"", ""640""]; Cumulative=[""2114"", ""3725"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30CJS","OHX30CJS","LOA: Mnd R(1M) MF FGM-CEJ(mm)","Loss of Attachment: Lower right 1st molar (1M) mesio-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2115"", ""1610"", ""640""]; Cumulative=[""2115"", ""3725"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30CJP","OHX30CJP","LOA: Mnd R(1M) DL FGM-CEJ(mm)","Loss of Attachment: Lower right 1st molar (1M) distal - lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-11 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2087"", ""1637"", ""641""]; Cumulative=[""2087"", ""3724"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30CJL","OHX30CJL","LOA: Mnd R(1M) MdL FGM-CEJ(mm)","Loss of Attachment: Lower right 1st molar (1M) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-10 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2091"", ""1633"", ""641""]; Cumulative=[""2091"", ""3724"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30CJA","OHX30CJA","LOA: Mnd R(1M) ML FGM-CEJ(mm)","Loss of Attachment: Lower right 1st molar (1M) mesio- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-10 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2095"", ""1629"", ""641""]; Cumulative=[""2095"", ""3724"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30PCD","OHX30PCD","LOA: Mnd R(1M) DF FGM-sulcus(mm)","Loss of Attachment: Lower right 1st molar (1M) distal - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2109"", ""1616"", ""640""]; Cumulative=[""2109"", ""3725"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30PCM","OHX30PCM","LOA: Mnd R(1M) MdF FGM-sulcus(mm)","Loss of Attachment: Lower right 1st molar (1M) mid-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2114"", ""1611"", ""640""]; Cumulative=[""2114"", ""3725"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30PCS","OHX30PCS","LOA: Mnd R(1M) MF FGM-sulcus(mm)","Loss of Attachment: Lower right 1st molar (1M) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2115"", ""1610"", ""640""]; Cumulative=[""2115"", ""3725"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30PCP","OHX30PCP","LOA: Mnd R(1M) DL FGM-sulcus(mm)","Loss of Attachment: Lower right 1st molar (1M) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2087"", ""1637"", ""641""]; Cumulative=[""2087"", ""3724"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30PCL","OHX30PCL","LOA: Mnd R(1M) MdL FGM-sulcus(mm)","Loss of Attachment: Lower right 1st molar (1M) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2091"", ""1633"", ""641""]; Cumulative=[""2091"", ""3724"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30PCA","OHX30PCA","LOA: Mnd R(1M) ML FGM-sulcus(mm)","Loss of Attachment: Lower right 1st molar (1M) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 7"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2095"", ""1629"", ""641""]; Cumulative=[""2095"", ""3724"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30LAD","OHX30LAD","LOA: Mnd R(1M) DF calculated AL(mm)","Loss of Attachment: Lower right 1st molar (1M) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2109"", ""1616"", ""640""]; Cumulative=[""2109"", ""3725"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30LAM","OHX30LAM","LOA: Mnd R(1M) MdF calculated AL(mm)","Loss of Attachment: Lower right 1st molar (1M) mid-facial - LCalculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2114"", ""1611"", ""640""]; Cumulative=[""2114"", ""3725"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30LAS","OHX30LAS","LOA: Mnd R(1M) MF calculated AL(mm)","Loss of Attachment: Lower right 1st molar (1M) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2115"", ""1610"", ""640""]; Cumulative=[""2115"", ""3725"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30LAP","OHX30LAP","LOA: Mnd R(1M) DL calculated AL(mm)","Loss of Attachment: Lower right 1st molar (1M) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 13"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2087"", ""1637"", ""641""]; Cumulative=[""2087"", ""3724"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30LAL","OHX30LAL","LOA: Mnd R(1M) MdL calculated AL(mm)","Loss of Attachment: Lower right 1st molar (1M) mid- lingual - LCalculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2091"", ""1633"", ""641""]; Cumulative=[""2091"", ""3724"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX30LAA","OHX30LAA","LOA: Mnd R(1M) ML calculated AL(mm)","Loss of Attachment: Lower right 1st molar (1M) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2095"", ""1629"", ""641""]; Cumulative=[""2095"", ""3724"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX31CJD","OHX31CJD","LOA: Mnd R(2M) DF FGM-CEJ(mm)","Loss of Attachment: Lower right 2nd molar (2M) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2320"", ""1402"", ""643""]; Cumulative=[""2320"", ""3722"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_G","OHX31CJM","OHX31CJM","LOA: Mnd R(2M) MdF FGM-CEJ(mm)","Loss of Attachment: Lower right 2nd molar (2M) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 1"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2317"", ""1405"", ""643""]; Cumulative=[""2317"", ""3722"", ""4365""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
