"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"OHXPER_H","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 30 YEARS - 150 YEARS",NA,NA
"OHXPER_H","OHX04PCA","OHX04PCA","LOA: Max R(2B) ML FGM-sulcus(mm)","Loss of Attachment: Upper right 2nd bicuspid/2nd primary molar (2B) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2779"", ""1233"", ""657""]; Cumulative=[""2779"", ""4012"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX04LAD","OHX04LAD","LOA: Max R(2B) DF calculated AL(mm)","Loss of Attachment: Upper right 2nd bicuspid/2nd primary molar (2B) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2782"", ""1230"", ""657""]; Cumulative=[""2782"", ""4012"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX04LAM","OHX04LAM","LOA: Max R(2B) MdF calculated AL(mm)","Loss of Attachment: Upper right 2nd bicuspid/2nd primary molar (2B) mid-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2781"", ""1231"", ""657""]; Cumulative=[""2781"", ""4012"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX04LAS","OHX04LAS","LOA: Max R(2B) MF calculated AL(mm)","Loss of Attachment: Upper right 2nd bicuspid/2nd primary molar (2B) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2787"", ""1225"", ""657""]; Cumulative=[""2787"", ""4012"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX04LAP","OHX04LAP","LOA: Max R(2B) DL calculated AL(mm)","Loss of Attachment: Upper right 2nd bicuspid/2nd primary molar (2B) distal lingual - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement)(mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2776"", ""1236"", ""657""]; Cumulative=[""2776"", ""4012"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX04LAL","OHX04LAL","LOA: Max R(2B) MdL calculated AL(mm)","Loss of Attachment: Upper right 2nd bicuspid/2nd primary molar (2B) mid- lingual - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2779"", ""1233"", ""657""]; Cumulative=[""2779"", ""4012"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX04LAA","OHX04LAA","LOA: Max R(2B) ML calculated AL(mm)","Loss of Attachment: Upper right 2nd bicuspid/2nd primary molar (2B) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2779"", ""1233"", ""657""]; Cumulative=[""2779"", ""4012"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05CJD","OHX05CJD","LOA: Max R(1B) DF FGM-CEJ(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-5 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2718"", ""1301"", ""650""]; Cumulative=[""2718"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05CJM","OHX05CJM","LOA: Max R(1B) MdF FGM-CEJ(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2704"", ""1315"", ""650""]; Cumulative=[""2704"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05CJS","OHX05CJS","LOA: Max R(1B) MF FGM-CEJ(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) mesio-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-5 to 3"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2715"", ""1304"", ""650""]; Cumulative=[""2715"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05CJP","OHX05CJP","LOA: Max R(1B) DL FGM-CEJ(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) distal - lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-6 to 3"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2714"", ""1305"", ""650""]; Cumulative=[""2714"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05CJL","OHX05CJL","LOA: Max R(1B) MdL FGM-CEJ(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) mid- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-5 to 3"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2718"", ""1301"", ""650""]; Cumulative=[""2718"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05CJA","OHX05CJA","LOA: Max R(1B) ML FGM-CEJ(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) mesio- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-5 to 3"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2709"", ""1310"", ""650""]; Cumulative=[""2709"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05PCD","OHX05PCD","LOA: Max R(1B) DF FGM-sulcus(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) distal - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2718"", ""1301"", ""650""]; Cumulative=[""2718"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05PCM","OHX05PCM","LOA: Max R(1B) MdF FGM-sulcus(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) mid-facial - FGM to sulcus base (pocket depth)(mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 7"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2704"", ""1315"", ""650""]; Cumulative=[""2704"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05PCS","OHX05PCS","LOA: Max R(1B) MF FGM-sulcus(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 7"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2715"", ""1304"", ""650""]; Cumulative=[""2715"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05PCP","OHX05PCP","LOA: Max R(1B) DL FGM-sulcus(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2714"", ""1305"", ""650""]; Cumulative=[""2714"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05PCL","OHX05PCL","LOA: Max R(1B) MdL FGM-sulcus(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 6"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2718"", ""1301"", ""650""]; Cumulative=[""2718"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05PCA","OHX05PCA","LOA: Max R(1B) ML FGM-sulcus(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2709"", ""1310"", ""650""]; Cumulative=[""2709"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05LAD","OHX05LAD","LOA: Max R(1B) DF calculated AL(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2718"", ""1301"", ""650""]; Cumulative=[""2718"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05LAM","OHX05LAM","LOA: Max R(1B) MdF calculated AL(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) mid-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 9"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2704"", ""1315"", ""650""]; Cumulative=[""2704"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05LAS","OHX05LAS","LOA: Max R(1B) MF calculated AL(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2715"", ""1304"", ""650""]; Cumulative=[""2715"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05LAP","OHX05LAP","LOA: Max R(1B) DL calculated AL(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2714"", ""1305"", ""650""]; Cumulative=[""2714"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05LAL","OHX05LAL","LOA: Max R(1B) MdL calculated AL(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) mid- lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2718"", ""1301"", ""650""]; Cumulative=[""2718"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX05LAA","OHX05LAA","LOA: Max R(1B) ML calculated AL(mm)","Loss of Attachment: Upper right 1st bicuspid/1st primary molar (1B) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""2709"", ""1310"", ""650""]; Cumulative=[""2709"", ""4019"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06CJD","OHX06CJD","LOA: Max R(C) DF FGM-CEJ(mm)","Loss of Attachment: Upper right cuspid (C) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 3"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3199"", ""800"", ""670""]; Cumulative=[""3199"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06CJM","OHX06CJM","LOA: Max R(C) MdF FGM-CEJ(mm)","Loss of Attachment: Upper right cuspid (C) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-10 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3192"", ""807"", ""670""]; Cumulative=[""3192"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06CJS","OHX06CJS","LOA: Max R(C) MF FGM-CEJ(mm)","Loss of Attachment: Upper right cuspid (C) mesio-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-10 to 3"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3200"", ""799"", ""670""]; Cumulative=[""3200"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06CJP","OHX06CJP","LOA: Max R(C) DL FGM-CEJ(mm)","Loss of Attachment: Upper right cuspid (C) distal - lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 3"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3132"", ""867"", ""670""]; Cumulative=[""3132"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06CJL","OHX06CJL","LOA: Max R(C) MdL FGM-CEJ(mm)","Loss of Attachment: Upper right cuspid (C) mid- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-7 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3203"", ""796"", ""670""]; Cumulative=[""3203"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06CJA","OHX06CJA","LOA: Max R(C) ML FGM-CEJ(mm)","Loss of Attachment: Upper right cuspid (C) mesio- lingual - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-8 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3182"", ""817"", ""670""]; Cumulative=[""3182"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06PCD","OHX06PCD","LOA: Max R(C) DF FGM-sulcus(mm)","Loss of Attachment: Upper right cuspid (C) distal - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 7"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3199"", ""800"", ""670""]; Cumulative=[""3199"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06PCM","OHX06PCM","LOA: Max R(C) MdF FGM-sulcus(mm)","Loss of Attachment: Upper right cuspid (C) mid-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 6"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3192"", ""807"", ""670""]; Cumulative=[""3192"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06PCS","OHX06PCS","LOA: Max R(C) MF FGM-sulcus(mm)","Loss of Attachment: Upper right cuspid (C) mesio-facial - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 7"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3200"", ""799"", ""670""]; Cumulative=[""3200"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06PCP","OHX06PCP","LOA: Max R(C) DL FGM-sulcus(mm)","Loss of Attachment: Upper right cuspid (C) distal - lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3132"", ""867"", ""670""]; Cumulative=[""3132"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06PCL","OHX06PCL","LOA: Max R(C) MdL FGM-sulcus(mm)","Loss of Attachment: Upper right cuspid (C) mid- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3203"", ""796"", ""670""]; Cumulative=[""3203"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06PCA","OHX06PCA","LOA: Max R(C) ML FGM-sulcus(mm)","Loss of Attachment: Upper right cuspid (C) mesio- lingual - FGM to sulcus base (pocket depth) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 8"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3182"", ""817"", ""670""]; Cumulative=[""3182"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06LAD","OHX06LAD","LOA: Max R(C) DF calculated AL(mm)","Loss of Attachment: Upper right cuspid (C) distal - Calculation of : (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3199"", ""800"", ""670""]; Cumulative=[""3199"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06LAM","OHX06LAM","LOA: Max R(C) MdF calculated AL(mm)","Loss of Attachment: Upper right cuspid (C) mid-facial - Level of attachment calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 12"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3192"", ""807"", ""670""]; Cumulative=[""3192"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06LAS","OHX06LAS","LOA: Max R(C) MF calculated AL(mm)","Loss of Attachment: Upper right cuspid (C) mesio-facial - Calculation of : (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 13"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3200"", ""799"", ""670""]; Cumulative=[""3200"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06LAP","OHX06LAP","LOA: Max R(C) DL calculated AL(mm)","Loss of Attachment: Upper right cuspid (C) distal - lingual - Calculation of: (FGM to CEJ measurement) - (FGM to sulcus base measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 11"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3132"", ""867"", ""670""]; Cumulative=[""3132"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06LAL","OHX06LAL","LOA: Max R(C) MdL calculated AL(mm)","Loss of Attachment: Upper right cuspid (C) mid- lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3203"", ""796"", ""670""]; Cumulative=[""3203"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX06LAA","OHX06LAA","LOA: Max R(C) ML calculated AL(mm)","Loss of Attachment: Upper right cuspid (C) mesio-lingual - Calculation of: (FGM to sulcus base measurement) - (FGM to CEJ measurement) (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 10"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3182"", ""817"", ""670""]; Cumulative=[""3182"", ""3999"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX07CJD","OHX07CJD","LOA: Max R(LI) DF FGM-CEJ(mm)","Loss of Attachment: Upper right lateral incisor (LI) distal - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-5 to 3"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3055"", ""947"", ""667""]; Cumulative=[""3055"", ""4002"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXPER_H","OHX07CJM","OHX07CJM","LOA: Max R(LI) MdF FGM-CEJ(mm)","Loss of Attachment: Upper right lateral incisor (LI) mid-facial - FGM to CEJ measurement (mm)","Both males and females 30 YEARS - 150 YEARS",NA,"Code.or.Value=[""-5 to 2"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Cannot be assessed"", ""Missing""]; Count=[""3056"", ""946"", ""667""]; Cumulative=[""3056"", ""4002"", ""4669""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
